"datesold","postcode","price","propertyType","bedrooms"
"2018-07-28 00:00:00","2615","732000","house","4"
"2018-07-28 00:00:00","2617","765000","house","4"
"2018-07-28 00:00:00","2615","840000","house","4"
"2018-07-28 00:00:00","2602","875000","house","5"
"2018-07-28 00:00:00","2602","920000","house","3"
"2018-07-28 00:00:00","2600","940000","house","3"
"2018-07-28 00:00:00","2602","1130000","house","3"
"2018-07-28 00:00:00","2606","1200000","house","4"
"2018-07-28 00:00:00","2604","1554000","house","3"
"2018-07-30 00:00:00","2914","415000","house","3"
"2018-07-30 00:00:00","2913","420000","house","2"
"2018-07-30 00:00:00","2612","460000","house","2"
"2018-07-30 00:00:00","2615","515000","house","3"
"2018-07-30 00:00:00","2902","540000","house","3"
"2018-07-30 00:00:00","2615","576000","house","4"
"2018-07-30 00:00:00","2914","640000","house","3"
"2018-07-30 00:00:00","2902","650000","house","4"
"2018-07-30 00:00:00","2615","697000","house","4"
"2018-07-30 00:00:00","2612","880000","house","3"
"2018-07-30 00:00:00","2605","1162500","house","4"
"2018-07-30 00:00:00","2606","2610000","house","4"
"2018-07-31 00:00:00","2906","450000","house","3"
"2018-07-31 00:00:00","2914","455150","house","2"
"2018-07-31 00:00:00","2615","490000","house","3"
"2018-07-31 00:00:00","2903","519000","house","3"
"2018-07-31 00:00:00","2615","642000","house","4"
"2018-07-31 00:00:00","2914","666000","house","4"
"2018-07-31 00:00:00","2906","735000","house","4"
"2018-07-31 00:00:00","2913","750000","house","4"
"2018-07-31 00:00:00","2913","860000","house","4"
"2018-07-31 00:00:00","2912","995000","house","5"
"2018-07-31 00:00:00","2602","1070000","house","4"
"2018-07-31 00:00:00","2603","1950000","house","4"
"2018-08-01 00:00:00","2602","350000","house","3"
"2018-08-01 00:00:00","2903","550000","house","4"
"2018-08-01 00:00:00","2615","565000","house","3"
"2018-08-01 00:00:00","2914","710000","house","4"
"2018-08-01 00:00:00","2602","1160000","house","3"
"2018-08-01 00:00:00","2602","1370000","house","5"
"2018-08-02 00:00:00","2906","490600","house","3"
"2018-08-02 00:00:00","2904","635000","house","3"
"2018-08-02 00:00:00","2602","798000","house","3"
"2018-08-02 00:00:00","2615","870000","house","5"
"2018-08-02 00:00:00","2602","905000","house","3"
"2018-08-02 00:00:00","2913","930000","house","5"
"2018-08-03 00:00:00","2905","610000","house","3"
"2018-08-03 00:00:00","2914","642500","house","3"
"2018-08-03 00:00:00","2913","790000","house","4"
"2018-08-04 00:00:00","2906","400500","house","3"
"2018-08-04 00:00:00","2913","480000","house","3"
"2018-08-04 00:00:00","2617","495000","house","3"
"2018-08-04 00:00:00","2617","595000","house","3"
"2018-08-04 00:00:00","2615","600000","house","4"
"2018-08-04 00:00:00","2611","620000","house","3"
"2018-08-04 00:00:00","2611","725000","house","3"
"2018-08-04 00:00:00","2615","807000","house","4"
"2018-08-04 00:00:00","2617","862000","house","4"
"2018-08-04 00:00:00","2617","995000","house","3"
"2018-08-04 00:00:00","2913","1157500","house","5"
"2018-08-04 00:00:00","2600","1200000","house","4"
"2018-08-04 00:00:00","2611","1230000","house","4"
"2018-08-06 00:00:00","2903","675000","house","5"
"2018-08-06 00:00:00","2903","885000","house","5"
"2018-08-06 00:00:00","2904","1015000","house","5"
"2018-08-07 00:00:00","2905","477500","house","3"
"2018-08-07 00:00:00","2615","480000","house","3"
"2018-08-07 00:00:00","2913","488000","house","3"
"2018-08-07 00:00:00","2905","494000","house","3"
"2018-08-07 00:00:00","2903","555000","house","3"
"2018-08-07 00:00:00","2906","580000","house","4"
"2018-08-07 00:00:00","2617","665000","house","4"
"2018-08-07 00:00:00","2913","683500","house","3"
"2018-08-07 00:00:00","2615","760000","house","4"
"2018-08-07 00:00:00","2602","873000","house","3"
"2018-08-07 00:00:00","2602","1050000","house","4"
"2018-08-07 00:00:00","2611","1080000","house","4"
"2018-08-07 00:00:00","2602","1286000","house","4"
"2018-08-08 00:00:00","2913","455800","house","3"
"2018-08-08 00:00:00","2905","460000","house","3"
"2018-08-08 00:00:00","2906","610000","house","3"
"2018-08-08 00:00:00","2914","726500","house","5"
"2018-08-08 00:00:00","2906","735000","house","4"
"2018-08-08 00:00:00","2914","760000","house","4"
"2018-08-08 00:00:00","2617","865000","house","4"
"2018-08-08 00:00:00","2614","900000","house","3"
"2018-08-09 00:00:00","2615","532000","house","3"
"2018-08-09 00:00:00","2617","555000","house","3"
"2018-08-09 00:00:00","2913","645000","house","4"
"2018-08-09 00:00:00","2913","700000","house","3"
"2018-08-09 00:00:00","2606","810000","house","4"
"2018-08-09 00:00:00","2914","850000","house","4"
"2018-08-10 00:00:00","2611","530000","house","4"
"2018-08-10 00:00:00","2615","605000","house","3"
"2018-08-10 00:00:00","2615","657500","house","4"
"2018-08-10 00:00:00","2906","665000","house","4"
"2018-08-10 00:00:00","2914","808000","house","4"
"2018-08-10 00:00:00","2617","868000","house","4"
"2018-08-10 00:00:00","2913","1030000","house","5"
"2018-08-10 00:00:00","2914","1100000","house","5"
"2018-08-11 00:00:00","2615","585000","house","4"
"2018-08-11 00:00:00","2904","610000","house","4"
"2018-08-11 00:00:00","2611","650000","house","3"
"2018-08-11 00:00:00","2902","685000","house","4"
"2018-08-11 00:00:00","2903","722500","house","4"
"2018-08-11 00:00:00","2607","970000","house","4"
"2018-08-11 00:00:00","2604","1560000","house","4"
"2018-08-12 00:00:00","2903","605000","house","4"
"2018-08-13 00:00:00","2913","371500","house","2"
"2018-08-13 00:00:00","2906","770000","house","5"
"2018-08-13 00:00:00","2914","835000","house","4"
"2018-08-14 00:00:00","2615","478000","house","3"
"2018-08-14 00:00:00","2904","640000","house","3"
"2018-08-14 00:00:00","2902","683000","house","4"
"2018-08-14 00:00:00","2904","736000","house","4"
"2018-08-14 00:00:00","2914","840000","house","4"
"2018-08-15 00:00:00","2615","515000","house","3"
"2018-08-15 00:00:00","2615","550000","house","3"
"2018-08-15 00:00:00","2615","575000","house","4"
"2018-08-15 00:00:00","2905","630000","house","3"
"2018-08-15 00:00:00","2914","720000","house","5"
"2018-08-16 00:00:00","2905","595000","house","4"
"2018-08-16 00:00:00","2914","850000","house","4"
"2018-08-16 00:00:00","2602","980000","house","3"
"2018-08-17 00:00:00","2906","487000","house","3"
"2018-08-17 00:00:00","2903","495000","house","4"
"2018-08-17 00:00:00","2617","510000","house","2"
"2018-08-17 00:00:00","2913","532000","house","3"
"2018-08-17 00:00:00","2617","546000","house","3"
"2018-08-17 00:00:00","2615","551000","house","3"
"2018-08-17 00:00:00","2903","610000","house","3"
"2018-08-17 00:00:00","2913","660000","house","4"
"2018-08-17 00:00:00","2913","670000","house","4"
"2018-08-17 00:00:00","2602","770000","house","3"
"2018-08-17 00:00:00","2914","805000","house","4"
"2018-08-17 00:00:00","2913","980000","house","5"
"2018-08-17 00:00:00","2914","1320000","house","5"
"2018-08-18 00:00:00","2615","605000","house","3"
"2018-08-18 00:00:00","2902","606999","house","4"
"2018-08-18 00:00:00","2614","626000","house","3"
"2018-08-18 00:00:00","2902","627000","house","4"
"2018-08-18 00:00:00","2615","630000","house","5"
"2018-08-18 00:00:00","2615","692000","house","4"
"2018-08-18 00:00:00","2615","710000","house","4"
"2018-08-18 00:00:00","2912","730000","house","4"
"2018-08-18 00:00:00","2602","830000","house","3"
"2018-08-18 00:00:00","2611","837000","house","5"
"2018-08-18 00:00:00","2604","1200000","house","3"
"2018-08-20 00:00:00","2913","470000","house","3"
"2018-08-20 00:00:00","2914","490000","house","3"
"2018-08-20 00:00:00","2905","527500","house","3"
"2018-08-20 00:00:00","2607","555000","house","2"
"2018-08-20 00:00:00","2615","560000","house","3"
"2018-08-20 00:00:00","2913","655000","house","3"
"2018-08-20 00:00:00","2605","815000","house","3"
"2018-08-20 00:00:00","2905","820000","house","5"
"2018-08-21 00:00:00","2617","552250","house","3"
"2018-08-21 00:00:00","2913","650000","house","3"
"2018-08-21 00:00:00","2904","655000","house","4"
"2018-08-21 00:00:00","2617","735000","house","3"
"2018-08-21 00:00:00","2912","765000","house","4"
"2018-08-21 00:00:00","2903","775000","house","4"
"2018-08-21 00:00:00","2904","852000","house","5"
"2018-08-21 00:00:00","2604","940000","house","4"
"2018-08-22 00:00:00","2906","456500","house","3"
"2018-08-22 00:00:00","2905","665000","house","4"
"2018-08-22 00:00:00","2906","670000","house","4"
"2018-08-22 00:00:00","2905","785000","house","4"
"2018-08-22 00:00:00","2615","837000","house","5"
"2018-08-22 00:00:00","2914","840000","house","4"
"2018-08-23 00:00:00","2615","465000","house","3"
"2018-08-23 00:00:00","2914","592000","house","3"
"2018-08-23 00:00:00","2615","600000","house","4"
"2018-08-23 00:00:00","2615","620000","house","3"
"2018-08-23 00:00:00","2914","632000","house","3"
"2018-08-23 00:00:00","2615","650000","house","4"
"2018-08-23 00:00:00","2911","725000","house","4"
"2018-08-23 00:00:00","2914","817000","house","4"
"2018-08-23 00:00:00","2605","890000","house","2"
"2018-08-23 00:00:00","2617","890000","house","4"
"2018-08-23 00:00:00","2605","965000","house","4"
"2018-08-24 00:00:00","2615","500000","house","3"
"2018-08-24 00:00:00","2906","532500","house","3"
"2018-08-24 00:00:00","2902","565000","house","3"
"2018-08-24 00:00:00","2615","567000","house","3"
"2018-08-24 00:00:00","2913","595000","house","3"
"2018-08-24 00:00:00","2615","635000","house","4"
"2018-08-24 00:00:00","2615","685000","house","4"
"2018-08-24 00:00:00","2904","691000","house","3"
"2018-08-24 00:00:00","2611","780000","house","4"
"2018-08-25 00:00:00","2902","515000","house","3"
"2018-08-25 00:00:00","2914","539000","house","3"
"2018-08-25 00:00:00","2615","578000","house","3"
"2018-08-25 00:00:00","2615","600000","house","4"
"2018-08-25 00:00:00","2615","600000","house","3"
"2018-08-25 00:00:00","2912","600500","house","3"
"2018-08-25 00:00:00","2902","660000","house","3"
"2018-08-25 00:00:00","2614","690000","house","5"
"2018-08-25 00:00:00","2913","710000","house","4"
"2018-08-25 00:00:00","2617","715000","house","3"
"2018-08-25 00:00:00","2606","730000","house","4"
"2018-08-25 00:00:00","2606","732000","house","3"
"2018-08-25 00:00:00","2617","732500","house","3"
"2018-08-25 00:00:00","2913","765000","house","4"
"2018-08-25 00:00:00","2905","771000","house","4"
"2018-08-25 00:00:00","2913","820000","house","5"
"2018-08-25 00:00:00","2605","865000","house","3"
"2018-08-25 00:00:00","2913","880000","house","4"
"2018-08-25 00:00:00","2612","1030000","house","3"
"2018-08-25 00:00:00","2604","1425000","house","3"
"2018-08-26 00:00:00","2601","428000","house","1"
"2018-08-26 00:00:00","2905","690000","house","4"
"2018-08-26 00:00:00","2914","765000","house","4"
"2018-08-27 00:00:00","2914","487500","house","3"
"2018-08-27 00:00:00","2903","525888","house","3"
"2018-08-27 00:00:00","2905","565000","house","3"
"2018-08-27 00:00:00","2914","860000","house","4"
"2018-08-28 00:00:00","2617","360000","house","2"
"2018-08-28 00:00:00","2614","568000","house","3"
"2018-08-28 00:00:00","2615","680000","house","5"
"2018-08-28 00:00:00","2602","760000","house","3"
"2018-08-28 00:00:00","2914","785000","house","4"
"2018-08-28 00:00:00","2617","820000","house","4"
"2018-08-29 00:00:00","2905","440000","house","3"
"2018-08-29 00:00:00","2615","456000","house","3"
"2018-08-29 00:00:00","2906","621000","house","3"
"2018-08-29 00:00:00","2615","649000","house","4"
"2018-08-29 00:00:00","2914","722000","house","4"
"2018-08-29 00:00:00","2913","752000","house","4"
"2018-08-30 00:00:00","2615","515000","house","3"
"2018-08-30 00:00:00","2914","525000","house","3"
"2018-08-30 00:00:00","2602","600000","house","3"
"2018-08-30 00:00:00","2615","601500","house","3"
"2018-08-30 00:00:00","2615","661000","house","4"
"2018-08-30 00:00:00","2913","672000","house","3"
"2018-08-30 00:00:00","2617","685750","house","3"
"2018-08-30 00:00:00","2913","788100","house","4"
"2018-08-30 00:00:00","2914","992500","house","4"
"2018-08-31 00:00:00","2906","512000","house","3"
"2018-08-31 00:00:00","2913","530000","house","3"
"2018-08-31 00:00:00","2614","567000","house","4"
"2018-08-31 00:00:00","2905","580000","house","3"
"2018-08-31 00:00:00","2905","598000","house","3"
"2018-08-31 00:00:00","2615","640000","house","4"
"2018-08-31 00:00:00","2615","665500","house","4"
"2018-08-31 00:00:00","2602","705000","house","5"
"2018-08-31 00:00:00","2905","740000","house","4"
"2018-08-31 00:00:00","2905","755000","house","4"
"2018-08-31 00:00:00","2905","798000","house","4"
"2018-08-31 00:00:00","2914","810000","house","4"
"2018-08-31 00:00:00","2911","850000","house","4"
"2018-08-31 00:00:00","2913","860000","house","4"
"2018-08-31 00:00:00","2602","895000","house","3"
"2018-08-31 00:00:00","2602","1390000","house","4"
"2018-09-01 00:00:00","2617","531000","house","3"
"2018-09-01 00:00:00","2615","590000","house","4"
"2018-09-01 00:00:00","2611","600000","house","3"
"2018-09-01 00:00:00","2905","650000","house","4"
"2018-09-01 00:00:00","2602","830000","house","2"
"2018-09-01 00:00:00","2913","840000","house","4"
"2018-09-01 00:00:00","2615","856000","house","4"
"2018-09-01 00:00:00","2607","925000","house","4"
"2018-09-01 00:00:00","2602","947500","house","3"
"2018-09-01 00:00:00","2614","965000","house","4"
"2018-09-03 00:00:00","2615","527500","house","3"
"2018-09-03 00:00:00","2914","705000","house","4"
"2018-09-03 00:00:00","2906","725000","house","5"
"2018-09-03 00:00:00","2614","970000","house","4"
"2018-09-04 00:00:00","2913","445000","house","2"
"2018-09-04 00:00:00","2914","555000","house","3"
"2018-09-04 00:00:00","2902","560000","house","3"
"2018-09-04 00:00:00","2617","680000","house","3"
"2018-09-04 00:00:00","2906","685000","house","4"
"2018-09-04 00:00:00","2615","765000","house","4"
"2018-09-04 00:00:00","2904","800000","house","5"
"2018-09-05 00:00:00","2913","440000","house","2"
"2018-09-05 00:00:00","2614","573860","house","3"
"2018-09-05 00:00:00","2615","660000","house","4"
"2018-09-05 00:00:00","2905","735000","house","4"
"2018-09-05 00:00:00","2914","745000","house","4"
"2018-09-06 00:00:00","2913","480000","house","3"
"2018-09-06 00:00:00","2905","538500","house","3"
"2018-09-06 00:00:00","2615","565000","house","4"
"2018-09-06 00:00:00","2913","605000","house","4"
"2018-09-06 00:00:00","2914","925000","house","4"
"2018-09-06 00:00:00","2606","985000","house","4"
"2018-09-07 00:00:00","2913","492000","house","3"
"2018-09-07 00:00:00","2615","565000","house","3"
"2018-09-07 00:00:00","2614","623000","house","3"
"2018-09-07 00:00:00","2914","695000","house","4"
"2018-09-07 00:00:00","2905","715000","house","4"
"2018-09-07 00:00:00","2905","760000","house","5"
"2018-09-08 00:00:00","2615","524000","house","3"
"2018-09-08 00:00:00","2615","532000","house","3"
"2018-09-08 00:00:00","2905","610000","house","4"
"2018-09-08 00:00:00","2612","680000","house","2"
"2018-09-08 00:00:00","2617","755000","house","3"
"2018-09-08 00:00:00","2913","760000","house","4"
"2018-09-08 00:00:00","2611","860000","house","4"
"2018-09-08 00:00:00","2602","985000","house","3"
"2018-09-08 00:00:00","2604","1300000","house","4"
"2018-09-08 00:00:00","2602","1300000","house","4"
"2018-09-08 00:00:00","2602","1402000","house","3"
"2018-09-08 00:00:00","2602","1590000","house","4"
"2018-09-09 00:00:00","2903","540000","house","3"
"2018-09-09 00:00:00","2906","650000","house","4"
"2018-09-10 00:00:00","2617","312500","house","1"
"2018-09-10 00:00:00","2905","565000","house","3"
"2018-09-10 00:00:00","2905","590000","house","3"
"2018-09-10 00:00:00","2604","660000","house","2"
"2018-09-10 00:00:00","2902","754000","house","4"
"2018-09-10 00:00:00","2914","802000","house","4"
"2018-09-10 00:00:00","2904","851000","house","5"
"2018-09-10 00:00:00","2602","900000","house","3"
"2018-09-11 00:00:00","2611","472000","house","4"
"2018-09-11 00:00:00","2615","535000","house","3"
"2018-09-11 00:00:00","2913","535000","house","3"
"2018-09-11 00:00:00","2906","550000","house","3"
"2018-09-11 00:00:00","2905","575000","house","3"
"2018-09-11 00:00:00","2615","575000","house","3"
"2018-09-11 00:00:00","2906","606000","house","3"
"2018-09-11 00:00:00","2914","665000","house","4"
"2018-09-11 00:00:00","2914","775000","house","4"
"2018-09-12 00:00:00","2615","432000","house","3"
"2018-09-12 00:00:00","2913","482000","house","3"
"2018-09-12 00:00:00","2903","530000","house","3"
"2018-09-12 00:00:00","2906","546000","house","3"
"2018-09-12 00:00:00","2615","550000","house","3"
"2018-09-12 00:00:00","2611","745900","house","4"
"2018-09-12 00:00:00","2912","789500","house","4"
"2018-09-13 00:00:00","2914","500000","house","3"
"2018-09-13 00:00:00","2617","545000","house","3"
"2018-09-13 00:00:00","2903","570000","house","3"
"2018-09-13 00:00:00","2905","570000","house","4"
"2018-09-13 00:00:00","2906","672450","house","4"
"2018-09-13 00:00:00","2913","690000","house","3"
"2018-09-13 00:00:00","2905","700000","house","4"
"2018-09-13 00:00:00","2617","745000","house","3"
"2018-09-13 00:00:00","2913","750000","house","4"
"2018-09-13 00:00:00","2611","870000","house","3"
"2018-09-13 00:00:00","2607","886000","house","4"
"2018-09-14 00:00:00","2615","275000","house","4"
"2018-09-14 00:00:00","2905","545000","house","3"
"2018-09-14 00:00:00","2615","567000","house","3"
"2018-09-14 00:00:00","2914","608000","house","3"
"2018-09-14 00:00:00","2905","640000","house","3"
"2018-09-14 00:00:00","2914","790000","house","4"
"2018-09-14 00:00:00","2906","810000","house","5"
"2018-09-14 00:00:00","2605","1365000","house","4"
"2018-09-15 00:00:00","2615","545000","house","3"
"2018-09-15 00:00:00","2913","575000","house","3"
"2018-09-15 00:00:00","2611","585000","house","3"
"2018-09-15 00:00:00","2615","597000","house","3"
"2018-09-15 00:00:00","2906","670000","house","4"
"2018-09-15 00:00:00","2913","680000","house","4"
"2018-09-15 00:00:00","2905","685000","house","5"
"2018-09-15 00:00:00","2615","792000","house","4"
"2018-09-15 00:00:00","2614","902000","house","3"
"2018-09-15 00:00:00","2913","965000","house","4"
"2018-09-15 00:00:00","2602","1020000","house","3"
"2018-09-15 00:00:00","2605","1025000","house","4"
"2018-09-15 00:00:00","2617","1050000","house","4"
"2018-09-17 00:00:00","2905","409500","house","3"
"2018-09-17 00:00:00","2902","538000","house","3"
"2018-09-17 00:00:00","2617","680000","house","4"
"2018-09-17 00:00:00","2905","680000","house","4"
"2018-09-17 00:00:00","2906","710000","house","4"
"2018-09-17 00:00:00","2602","735000","house","3"
"2018-09-17 00:00:00","2617","810000","house","4"
"2018-09-17 00:00:00","2911","820000","house","3"
"2018-09-17 00:00:00","2913","920000","house","4"
"2018-09-17 00:00:00","2607","920000","house","4"
"2018-09-18 00:00:00","2615","450000","house","3"
"2018-09-18 00:00:00","2906","685000","house","4"
"2018-09-18 00:00:00","2914","830000","house","4"
"2018-09-18 00:00:00","2603","2250000","house","4"
"2018-09-19 00:00:00","2906","450000","house","3"
"2018-09-19 00:00:00","2913","560000","house","4"
"2018-09-19 00:00:00","2905","630000","house","4"
"2018-09-19 00:00:00","2602","640000","house","3"
"2018-09-19 00:00:00","2914","645500","house","4"
"2018-09-19 00:00:00","2605","850000","house","3"
"2018-09-19 00:00:00","2611","1000000","house","5"
"2018-09-20 00:00:00","2615","430000","house","3"
"2018-09-20 00:00:00","2913","480000","house","3"
"2018-09-20 00:00:00","2906","590000","house","3"
"2018-09-20 00:00:00","2906","770000","house","4"
"2018-09-20 00:00:00","2617","830000","house","4"
"2018-09-20 00:00:00","2913","907000","house","4"
"2018-09-20 00:00:00","2602","1080000","house","4"
"2018-09-20 00:00:00","2602","1600000","house","4"
"2018-09-21 00:00:00","2906","440000","house","3"
"2018-09-21 00:00:00","2615","490000","house","3"
"2018-09-21 00:00:00","2905","522000","house","4"
"2018-09-21 00:00:00","2913","535000","house","3"
"2018-09-21 00:00:00","2614","600000","house","2"
"2018-09-21 00:00:00","2615","650000","house","4"
"2018-09-21 00:00:00","2913","683000","house","4"
"2018-09-21 00:00:00","2905","830000","house","4"
"2018-09-21 00:00:00","2611","885000","house","4"
"2018-09-21 00:00:00","2603","950000","house","3"
"2018-09-22 00:00:00","2617","405000","house","2"
"2018-09-22 00:00:00","2617","590000","house","3"
"2018-09-22 00:00:00","2914","590500","house","3"
"2018-09-22 00:00:00","2615","600000","house","4"
"2018-09-22 00:00:00","2615","630000","house","4"
"2018-09-22 00:00:00","2903","715000","house","4"
"2018-09-22 00:00:00","2606","730000","house","3"
"2018-09-22 00:00:00","2611","745000","house","4"
"2018-09-22 00:00:00","2617","755000","house","3"
"2018-09-22 00:00:00","2617","765000","house","4"
"2018-09-22 00:00:00","2602","770000","house","3"
"2018-09-22 00:00:00","2902","772000","house","4"
"2018-09-22 00:00:00","2904","779000","house","4"
"2018-09-22 00:00:00","2615","780000","house","4"
"2018-09-22 00:00:00","2611","799000","house","4"
"2018-09-22 00:00:00","2602","1100000","house","4"
"2018-09-22 00:00:00","2602","1510000","house","4"
"2018-09-22 00:00:00","2617","1598000","house","5"
"2018-09-22 00:00:00","2602","1730000","house","5"
"2018-09-24 00:00:00","2905","467500","house","3"
"2018-09-24 00:00:00","2602","680000","house","3"
"2018-09-24 00:00:00","2617","770000","house","3"
"2018-09-24 00:00:00","2614","868000","house","3"
"2018-09-25 00:00:00","2914","440000","house","5"
"2018-09-25 00:00:00","2611","625000","house","3"
"2018-09-25 00:00:00","2914","645000","house","3"
"2018-09-25 00:00:00","2905","650000","house","5"
"2018-09-25 00:00:00","2611","717500","house","4"
"2018-09-25 00:00:00","2617","755000","house","3"
"2018-09-26 00:00:00","2906","510000","house","3"
"2018-09-26 00:00:00","2615","530000","house","3"
"2018-09-26 00:00:00","2913","530000","house","3"
"2018-09-26 00:00:00","2617","595000","house","3"
"2018-09-26 00:00:00","2614","715000","house","3"
"2018-09-26 00:00:00","2602","740000","house","3"
"2018-09-26 00:00:00","2913","750000","house","4"
"2018-09-26 00:00:00","2913","777500","house","4"
"2018-09-26 00:00:00","2912","869000","house","5"
"2018-09-26 00:00:00","2611","896000","house","4"
"2018-09-26 00:00:00","2602","1200000","house","3"
"2018-09-26 00:00:00","2612","1860000","house","5"
"2018-09-27 00:00:00","2615","460000","house","3"
"2018-09-27 00:00:00","2906","540000","house","4"
"2018-09-27 00:00:00","2615","605000","house","4"
"2018-09-27 00:00:00","2914","680000","house","4"
"2018-09-27 00:00:00","2913","747000","house","4"
"2018-09-27 00:00:00","2914","781000","house","4"
"2018-09-27 00:00:00","2611","790000","house","5"
"2018-09-27 00:00:00","2607","940000","house","4"
"2018-09-27 00:00:00","2611","955000","house","4"
"2018-09-27 00:00:00","2914","992000","house","4"
"2018-09-28 00:00:00","2601","268000","house","1"
"2018-09-28 00:00:00","2913","482000","house","3"
"2018-09-28 00:00:00","2913","525000","house","3"
"2018-09-28 00:00:00","2615","595000","house","4"
"2018-09-28 00:00:00","2617","629000","house","3"
"2018-09-28 00:00:00","2914","655000","house","3"
"2018-09-28 00:00:00","2914","685000","house","4"
"2018-09-28 00:00:00","2906","730000","house","4"
"2018-09-28 00:00:00","2903","780000","house","5"
"2018-09-28 00:00:00","2603","1075000","house","4"
"2018-09-29 00:00:00","2614","575000","house","3"
"2018-09-29 00:00:00","2611","682000","house","4"
"2018-09-29 00:00:00","2611","715000","house","3"
"2018-09-29 00:00:00","2611","990000","house","4"
"2018-09-29 00:00:00","2607","1540000","house","5"
"2018-10-01 00:00:00","2914","915000","house","5"
"2018-10-02 00:00:00","2615","626000","house","3"
"2018-10-02 00:00:00","2905","635000","house","4"
"2018-10-02 00:00:00","2906","660000","house","4"
"2018-10-02 00:00:00","2914","792000","house","4"
"2018-10-03 00:00:00","2607","560000","house","2"
"2018-10-03 00:00:00","2913","677000","house","4"
"2018-10-03 00:00:00","2602","692500","house","5"
"2018-10-03 00:00:00","2615","723000","house","4"
"2018-10-03 00:00:00","2617","770000","house","4"
"2018-10-03 00:00:00","2913","820000","house","4"
"2018-10-03 00:00:00","2611","1400000","house","4"
"2018-10-04 00:00:00","2906","495000","house","3"
"2018-10-04 00:00:00","2615","610000","house","3"
"2018-10-04 00:00:00","2611","636000","house","3"
"2018-10-04 00:00:00","2914","655000","house","3"
"2018-10-04 00:00:00","2914","874000","house","5"
"2018-10-05 00:00:00","2906","470000","house","3"
"2018-10-05 00:00:00","2615","525000","house","3"
"2018-10-05 00:00:00","2615","530000","house","3"
"2018-10-05 00:00:00","2913","548500","house","3"
"2018-10-05 00:00:00","2614","592000","house","3"
"2018-10-05 00:00:00","2903","615000","house","3"
"2018-10-05 00:00:00","2905","622000","house","4"
"2018-10-05 00:00:00","2602","760000","house","4"
"2018-10-05 00:00:00","2607","1150000","house","4"
"2018-10-06 00:00:00","2913","500000","house","3"
"2018-10-06 00:00:00","2615","545000","house","3"
"2018-10-06 00:00:00","2615","621000","house","3"
"2018-10-06 00:00:00","2611","682500","house","4"
"2018-10-06 00:00:00","2615","720000","house","4"
"2018-10-06 00:00:00","2615","760000","house","4"
"2018-10-06 00:00:00","2614","797000","house","4"
"2018-10-06 00:00:00","2913","800000","house","3"
"2018-10-06 00:00:00","2607","821000","house","3"
"2018-10-06 00:00:00","2602","875000","house","4"
"2018-10-06 00:00:00","2606","1030000","house","4"
"2018-10-06 00:00:00","2611","1218000","house","4"
"2018-10-06 00:00:00","2612","1320000","house","3"
"2018-10-07 00:00:00","2603","1290000","house","4"
"2018-10-08 00:00:00","2617","450000","house","3"
"2018-10-08 00:00:00","2615","544000","house","3"
"2018-10-08 00:00:00","2904","655000","house","3"
"2018-10-08 00:00:00","2615","860000","house","4"
"2018-10-08 00:00:00","2602","1105000","house","4"
"2018-10-09 00:00:00","2902","575000","house","4"
"2018-10-09 00:00:00","2913","624000","house","4"
"2018-10-09 00:00:00","2914","761000","house","4"
"2018-10-10 00:00:00","2617","585000","house","4"
"2018-10-10 00:00:00","2617","626000","house","3"
"2018-10-10 00:00:00","2615","668000","house","4"
"2018-10-10 00:00:00","2615","690000","house","4"
"2018-10-10 00:00:00","2912","713500","house","4"
"2018-10-10 00:00:00","2912","760000","house","4"
"2018-10-10 00:00:00","2913","800000","house","4"
"2018-10-10 00:00:00","2611","870000","house","4"
"2018-10-10 00:00:00","2603","1206000","house","3"
"2018-10-11 00:00:00","2615","547500","house","3"
"2018-10-11 00:00:00","2617","602000","house","3"
"2018-10-11 00:00:00","2914","650000","house","4"
"2018-10-11 00:00:00","2914","698000","house","4"
"2018-10-11 00:00:00","2607","855000","house","4"
"2018-10-11 00:00:00","2606","905000","house","4"
"2018-10-12 00:00:00","2614","495000","house","2"
"2018-10-12 00:00:00","2615","500000","house","3"
"2018-10-12 00:00:00","2906","535000","house","3"
"2018-10-12 00:00:00","2604","612500","house","2"
"2018-10-12 00:00:00","2615","635000","house","4"
"2018-10-12 00:00:00","2913","700000","house","4"
"2018-10-12 00:00:00","2611","736000","house","4"
"2018-10-12 00:00:00","2905","760000","house","4"
"2018-10-12 00:00:00","2602","842000","house","3"
"2018-10-12 00:00:00","2607","880000","house","4"
"2018-10-12 00:00:00","2602","1200000","house","4"
"2018-10-13 00:00:00","2906","427000","house","3"
"2018-10-13 00:00:00","2615","467000","house","3"
"2018-10-13 00:00:00","2913","552500","house","3"
"2018-10-13 00:00:00","2615","665000","house","3"
"2018-10-13 00:00:00","2617","670000","house","3"
"2018-10-13 00:00:00","2904","785000","house","4"
"2018-10-13 00:00:00","2913","850000","house","4"
"2018-10-13 00:00:00","2602","910000","house","3"
"2018-10-13 00:00:00","2602","1150000","house","4"
"2018-10-13 00:00:00","2617","1208000","house","5"
"2018-10-14 00:00:00","2617","800000","house","4"
"2018-10-14 00:00:00","2913","830000","house","4"
"2018-10-15 00:00:00","2913","480000","house","3"
"2018-10-15 00:00:00","2617","619000","house","3"
"2018-10-15 00:00:00","2611","650000","house","3"
"2018-10-15 00:00:00","2903","680000","house","4"
